else;;;;;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales_0;;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides_0;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides_0;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_0;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae_0;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes_0;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;S24-7_0;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;[Odoribacteraceae];Odoribacter_0;;,Bacteria;Cyanobacteria;4C0d-2;YS2_0;;;;,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus_0;;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus_0;;,Bacteria;Firmicutes;Bacilli;Turicibacterales;Turicibacteraceae;Turicibacter_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales_0;;;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Dehalobacteriaceae;Dehalobacterium_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus]_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae_0;;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae_0;;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillospira_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;[Mogibacteriaceae]_0;;;,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Allobaculum_0;;,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Sutterella_0;;,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila_0;;,Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma_0;;,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia_0;;
-4.100350163977152,2.338221741484604,-1.4617559023170745,0.03836248741667969,-6.971527375708667,0.01752398344417916,-3.132867449162533,-0.04937172896596054,0.2723521460747018,-3.848843328750684,-0.23721089034929665,-2.7840011516016587,-1.415962126941971,-3.0826781747283096,0.759709276007647,-2.044326965990829,-4.564382740226448,-2.2893677802603194,1.7306402807733918,-1.5467026467360228,-2.12630294909129,2.468870730290046,-0.8886459217574281,0.038997030419982925,-0.015008651716793775,-0.9240793466964519,-0.39463389312825825,1.083746708815935,-3.703047003444521,-2.4900348859361117,-1.3365997932830735
-4.035056381483539,2.34736511899941,-1.4617559023170745,-5.563698589646131,-6.971527375708667,0.01752398344417916,-3.132867449162533,-0.0659083454847138,0.25531880780383753,1.695225956439196,-0.23721089034929665,2.0241988531258874,-1.415962126941971,-3.0826781747283096,0.5378613949767801,-2.044326965990829,0.5148021249267795,-2.2893677802603194,1.926933797886337,3.9304200556295,-2.12630294909129,2.070931373058591,-0.8886459217574281,0.0341445390115418,-0.38673899993075045,-0.9240793466964519,-0.39463389312825825,0.8407088927871702,2.4108966829348653,-2.4900348859361117,-6.637631960414035
-4.042217897341746,1.268184868208625,-1.4617559023170745,0.39054440234235077,-6.971527375708667,-0.08355908228336362,2.469193627900277,-0.32306785283704764,0.355158749343385,2.080576107897993,-0.23721089034929665,-3.191858525261455,-1.415962126941971,-3.0826781747283096,0.5378613949767801,3.733825008216348,-4.564382740226448,-2.2893677802603194,-3.4154908569972093,-1.5467026467360228,-2.12630294909129,2.510263375966992,-0.8886459217574281,-0.0014315277720826636,0.04260313020405926,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,-3.703047003444521,-2.4900348859361117,-6.637631960414035
-4.030182661900459,2.615513846587858,-1.4617559023170745,0.7980294351951093,-1.494404673343144,0.539690128244299,2.7702230806971735,0.2966110033195708,-0.7124962873823704,2.0262185136999395,5.461759982574817,2.1443845945681854,4.906257374598795,2.4945593824761394,0.6048078743984894,-2.044326965990829,0.8505922781045494,-2.2893677802603194,1.926933797886337,4.152268226188092,-2.12630294909129,2.548051903955323,4.810324951166686,0.31006333222167515,-0.06074965543107114,-0.9240793466964519,-0.39463389312825825,0.9376187972217284,2.0751049707626557,-2.4900348859361117,-1.1605092580485128
-4.032444820963765,1.8702440452357063,-1.4617559023170745,-5.563698589646131,0.6326986881791485,0.612405328194777,2.1681647179684287,-0.14206312584232217,0.5720953295215456,2.5128846960905555,-0.23721089034929665,2.6259493031948162,4.78815812714792,2.795588803339742,0.9638287700834705,-2.044326965990829,-4.564382740226448,-2.2893677802603194,2.362661117209967,3.9304200556295,3.0955484062841405,2.7699005088069493,4.412386245373534,0.5128886419620824,0.29650461012292695,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,2.142051656989981,3.957123300511252,-6.637631960414035
0.4605334673342165,1.8965729679913559,-1.4617559023170745,-5.563698589646131,0.7835848983189966,0.4073191855089835,2.469193627900277,-0.14242518873374777,0.2220019445497683,2.192549751220527,-0.23721089034929665,1.9010966439026973,5.015401798066795,2.6873559229137243,1.5792521060745621,-2.044326965990829,1.2929503593911815,-2.2893677802603194,2.140812850141963,4.231449327471154,3.718795711343212,3.0599350143798256,5.1113545125368365,0.630060883928101,4.195536074399537,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,2.920202390356815,3.3228791388515866,-1.0355708833512254
-0.7362594268762359,-4.333876208854185,-1.4617559023170745,1.3393914516326202,0.7900246203757659,-0.18612156991837003,-3.132867449162533,0.07739038395734887,0.3389316639701283,-3.848843328750684,-0.23721089034929665,2.412619377052549,-1.415962126941971,-3.0826781747283096,0.7139519302113408,-2.044326965990829,0.9127399621390744,-2.2893677802603194,-3.4154908569972093,-1.5467026467360228,2.8737013938318148,-3.531129704004219,-0.8886459217574281,0.05788233145901733,-0.3205261874439871,-0.9240793466964519,-0.39463389312825825,1.7505317863848497,-3.703047003444521,-2.4900348859361117,1.2830130462063714
-4.031082159502275,-4.333876208854185,-1.4617559023170745,0.13527228327798368,0.27521735862109353,-0.08807518235254674,-3.132867449162533,-0.13098632069028104,-0.27884088318159495,1.9640706960370147,-0.23721089034929665,2.5921258285086144,-1.415962126941971,2.6258379972197035,0.759709276007647,-2.044326965990829,0.940768595261593,3.3126932968024905,2.2472679188017772,-1.5467026467360228,2.8737013938318148,2.167841168919895,-0.8886459217574281,0.19869756148694395,0.1906685492733846,4.252014807646124,-0.39463389312825825,0.7157703371346406,1.5979851636864408,-2.4900348859361117,0.7008245531123343
0.37370167735298954,2.6661238345752607,-1.4617559023170745,0.2814000707883718,0.32183520110427843,0.07104322954031739,-3.132867449162533,0.060243490443723235,0.1811860146198634,1.7532177483121263,-0.23721089034929665,1.9945430077682555,-1.415962126941971,2.3944445276372135,0.935800100769932,-2.044326965990829,0.8158303110417291,3.914752473829572,2.1159893373798786,-1.5467026467360228,2.6976123062213997,-3.531129704004219,-0.8886459217574281,-0.034431700068590976,0.1053047634814841,-0.9240793466964519,-0.39463389312825825,0.6365892358515776,1.9959238694795929,4.718137667622308,0.1685480814283593
3.0490262682296803,1.9883432926865812,-1.4617559023170745,0.2814000707883718,0.608827296811709,-0.4704099681522118,2.1681647179684287,-0.28699846362557624,-0.3480794537890084,-3.848843328750684,-0.23721089034929665,-6.095735681601203,-1.415962126941971,2.361020887961724,0.6048078743984894,-2.044326965990829,0.037688108327846914,3.1877549221052033,-3.4154908569972093,-1.5467026467360228,3.0955484062841405,2.247022270202958,-0.8886459217574281,-0.25248667804618047,-0.14611325282396193,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,-3.703047003444521,4.225968541216849,0.49590697988959875
0.37387370101852546,2.600622292888738,-1.4617559023170745,0.4776944903250807,0.3568522481194829,-0.44904692879911146,-3.132867449162533,-0.4876458273078932,0.010607195452915663,2.1723463839328496,-0.23721089034929665,1.8681796989555073,4.186098950120839,2.4544422705197557,0.6627995887193527,3.4327957363746937,0.7366494269045136,3.4096030926637946,2.0896604784908317,4.298396013698479,-2.12630294909129,2.468870730290046,4.412386245373534,0.05323743684583626,-0.11484974946782556,4.37695282043451,5.207427183934552,-5.062381637072536,1.899014073618289,4.426419115255566,0.9014441509306044
3.59010526520568,2.7664943707311926,-1.4617559023170745,0.898699558009518,0.4863545361575372,-0.38458897311768037,2.469193627900277,0.05762347670390833,0.16831708938393586,1.9962553316838183,-0.23721089034929665,-3.022976372436516,-1.415962126941971,2.8264027113840444,0.7139519302113408,3.557734111071981,0.6908921776172774,3.613722749599387,2.031668725393961,3.7543295203949394,3.396577099070539,2.070931373058591,-0.8886459217574281,-0.0891703284517471,-0.11484974946782556,-0.9240793466964519,-0.39463389312825825,0.9376187972217284,1.5979851636864408,4.75547780655386,1.2687030867793243
-4.047084028679684,2.4143118957045946,-1.4617559023170745,0.7373316231650376,-6.971527375708667,0.10725539632024828,-3.132867449162533,-0.0969032079061034,0.6031739982933813,2.265100357628703,-0.23721089034929665,2.5603926086070463,-1.415962126941971,1.9630832244651142,0.935800100769932,3.4327957363746937,0.6908921776172774,-2.2893677802603194,1.7306402807733918,3.9304200556295,-2.12630294909129,2.6149986418842524,-0.8886459217574281,0.19869756148694395,-0.06074965543107114,4.075924996226653,-0.39463389312825825,1.1137099115127027,-3.703047003444521,-2.4900348859361117,1.3313177252321242
-3.861221770275274,2.2893731849471513,-1.4617559023170745,0.6667505871994107,-1.4274580905187868,-0.028761194658963873,2.3442552532029897,-0.009056785625996433,0.061498796820993906,1.891520150369173,-0.23721089034929665,1.4454626652468558,-1.415962126941971,-3.0826781747283096,0.060744483158507695,-2.044326965990829,0.33871267541259004,-2.2893677802603194,-3.4154908569972093,-1.5467026467360228,-2.12630294909129,2.3719608258554876,-0.8886459217574281,-0.32417954684299877,-0.4721019379336995,-0.9240793466964519,-0.39463389312825825,1.4147397624119291,1.7740756989210016,-2.4900348859361117,1.0733311670305492
-4.041493047785342,2.2571885095298594,-1.4617559023170745,1.2813995124101911,-6.971527375708667,0.052833398326952,2.469193627900277,0.4273595060145454,0.45185633723168905,-3.848843328750684,-0.23721089034929665,1.6123558190134966,-1.415962126941971,-3.0826781747283096,0.8011018427222616,-2.044326965990829,-4.564382740226448,-2.2893677802603194,-3.4154908569972093,3.7543295203949394,-2.12630294909129,2.8305983208370207,-0.8886459217574281,0.04379590216602158,-0.3205261874439871,-0.9240793466964519,-0.39463389312825825,1.730010122473209,-3.703047003444521,-2.4900348859361117,1.5664880249562299
-0.04379802311185829,2.574608863641064,4.015366800048448,0.5824297562423412,0.27644591518955086,0.23937269983582632,2.5661034237615805,0.08753337353994839,-6.955534584236869,1.3272508255918924,-0.23721089034929665,2.692918557367652,-1.415962126941971,1.808182939596923,0.7139519302113408,3.557734111071981,0.9127399621390744,3.3126932968024905,2.3005133218184826,-1.5467026467360228,2.8737013938318148,-3.531129704004219,-0.8886459217574281,0.22147474049081584,0.0054635526910638,-0.9240793466964519,-0.39463389312825825,0.8918613549159446,1.9959238694795929,3.753003410918387,-0.8594799862068585
0.4910998401615467,2.96278900334141,-1.4617559023170745,1.207153495605242,0.6704422318974854,0.2581822950480066,2.7702230806971735,0.2504872386756012,-1.142620559449171,1.695225956439196,-0.23721089034929665,1.9733429986639082,-1.415962126941971,2.8381411003771313,0.6627995887193527,3.654643906933285,0.6397399567615061,3.4887841939468576,2.2077594674339407,-1.5467026467360228,-2.12630294909129,2.070931373058591,-0.8886459217574281,0.2665976955845205,0.07560704936606522,4.075924996226653,-0.39463389312825825,0.8918613549159446,1.7740756989210016,4.931569057384268,0.10273080804283419
-4.081202519833243,2.08109730615294,4.015366800048448,0.8834595968012334,0.0537785305272791,-0.20156477376758253,2.3442552532029897,0.12393321315954564,-1.654502417105907,1.1511610141724207,-0.23721089034929665,2.488144231900138,-1.415962126941971,-3.0826781747283096,-4.763170772154182,-2.044326965990829,0.037688108327846914,-2.2893677802603194,1.8855413101337524,-1.5467026467360228,-2.12630294909129,-3.531129704004219,-0.8886459217574281,-0.43812219760155513,-3.8029733702657826,-0.9240793466964519,-0.39463389312825825,0.8407088927871702,-3.703047003444521,3.957123300511252,1.1412425188149016
